uid,loan_sum
8355,5.72277
8360,6.12155
8363,5.66418
8378,5.65731
8384,4.29265
8393,6.15341
8410,4.72302
8416,5.50118
8427,6.46455
8433,4.97484
8436,4.72302
8437,4.75332
8440,5.72277
8441,6.65726
8442,4.72302
8446,5.72277
8450,4.97484
8458,5.97468
8464,3.97567
8469,6.21263
8475,5.72277
8477,5.93181
8494,5.78198
8496,6.11497
8502,5.93181
8511,5.83604
8513,5.83604
8514,5.58414
8515,6.21263
8518,6.40533
8520,5.6909
8524,4.54437
8527,5.83604
8529,6.26669
8533,4.62209
8534,6.01477
8535,4.97484
8536,4.72302
8539,6.04878
8542,6.35801
8551,5.65731
8554,5.60701
8555,5.88577
8559,5.58414
8565,6.01477
8571,4.72302
8572,5.07059
8576,5.40542
8596,5.93181
8599,6.69736
8606,3.86259
8618,5.40542
8626,5.7987
8627,6.72272
8629,5.35136
8630,5.40542
8636,5.9138
8639,4.97484
8640,3.86259
8649,5.72277
8656,4.35181
8659,6.64329
8660,4.29265
8670,4.29265
8679,6.15341
8681,5.29215
8682,5.78198
8684,5.15354
8703,5.29215
8704,5.97468
8707,6.15341
8711,5.07059
8717,5.72277
8730,5.40542
8733,5.15354
8736,3.97567
8737,5.72277
8738,5.45514
8740,5.72277
8748,6.58407
8756,5.83084
8760,6.72272
8763,5.45514
8767,5.72277
8786,5.10511
8794,5.58414
8795,5.89526
8798,5.15354
8799,5.40542
8809,3.86259
8815,5.29215
8816,4.29265
8818,6.15341
8822,4.99521
8826,6.26669
8836,5.93181
8839,5.29215
8842,4.97484
8854,5.67768
8855,6.24025
8863,5.45514
8866,4.54437
8868,4.97484
8869,5.72277
8875,5.72277
8881,5.29215
8884,5.72277
8890,5.8412
8898,6.45888
8906,5.65731
8907,4.45552
8909,6.08795
8930,6.72272
8940,5.78198
8941,6.05244
8953,5.29215
8955,6.58407
8956,6.58407
8958,5.07059
8977,5.88577
8978,4.97484
8980,6.8761
8981,4.8616
8984,5.88577
8992,5.72277
8993,4.72302
8995,5.10511
8999,5.88577
9001,5.29215
9004,5.29215
9009,6.40533
9018,6.72272
9019,5.15354
9020,6.24025
9023,5.65731
9026,6.01477
9035,5.72277
9042,6.01477
9046,6.01477
9049,6.08795
9050,5.15354
9055,4.8616
9060,6.29205
9063,5.99505
9064,4.72302
9073,6.15341
9074,6.01477
9077,4.29265
9080,6.08795
9084,3.86259
9086,4.97484
9089,6.24025
9091,5.40542
9092,4.72302
9096,4.29265
9097,5.43573
9100,6.15341
9105,4.93199
9113,4.78221
9122,5.29215
9131,7.45505
9135,4.97484
9140,6.10498
9144,4.97484
9146,5.15354
9148,5.72277
9170,4.97484
9172,4.0713
9176,4.29265
9177,5.72277
9186,5.60701
9197,4.97484
9200,6.40533
9201,5.72277
9212,5.15354
9213,5.97468
9215,5.58414
9220,5.15354
9222,5.54404
9230,6.72272
9232,4.29265
9233,5.15354
9234,5.25372
9244,5.40542
9252,6.01477
9259,6.40533
9266,4.93199
9269,5.07059
9277,5.45514
9284,5.46463
9288,4.8616
9291,5.56039
9305,6.18373
9306,4.15416
9311,4.9094
9315,5.15354
9318,6.18373
9322,5.93181
9326,4.97484
9327,5.45514
9331,5.72277
9334,5.40542
9335,5.72277
9337,6.01477
9341,5.50118
9342,5.72277
9353,5.19846
9365,3.86259
9367,5.07059
9370,4.15416
9373,5.78198
9392,5.15354
9398,7.21261
9399,4.29265
9402,6.21825
9403,5.50118
9404,6.42571
9405,5.24036
9406,6.74709
9411,5.29215
9425,5.72277
9426,4.9094
9429,5.29215
9435,6.05244
9437,6.03389
9441,6.19835
9442,4.72302
9444,5.07059
9447,5.81498
9451,5.72277
9458,3.97567
9470,5.58414
9471,5.72277
9473,5.50118
9484,6.15341
9485,5.48317
9488,5.15354
9489,5.40542
9491,5.72277
9495,5.83604
9496,6.40533
9497,5.29215
9501,5.69741
9504,5.72277
9506,4.72302
9511,6.38427
9512,5.2668
9513,5.72277
9518,6.4831
9530,3.86259
9540,5.40542
9543,5.78198
9544,5.83604
9548,5.29215
9554,5.50118
9559,5.75308
9565,6.31642
9570,4.29265
9574,5.58414
9575,5.6218
9577,5.72277
9582,4.0713
9583,4.58445
9588,5.97468
9589,6.28706
9590,4.72302
9594,6.01477
9595,5.29215
9599,5.56841
9600,6.26669
9603,5.72277
9607,4.29265
9608,5.72277
9611,4.72302
9624,6.15341
9626,4.80982
9629,4.88596
9640,5.40542
9644,6.15341
9648,6.44543
9649,4.29265
9651,5.7987
9663,5.61445
9666,5.72277
9675,5.25372
9687,6.40533
9694,5.29215
9699,5.88577
9701,5.15354
9712,6.05244
9730,4.97484
9735,4.80982
9737,6.15341
9743,6.58407
9745,6.15341
9753,6.31642
9754,5.29215
9757,5.83604
9759,5.15354
9760,4.97484
9761,6.72272
9765,5.29215
9770,6.18373
9777,4.29265
9782,5.75308
9783,4.97484
9786,5.72277
9787,4.29265
9788,4.72302
9792,5.50118
9801,5.15354
9816,3.86259
9818,6.50465
9820,4.72302
9826,5.50118
9830,5.58414
9831,4.97484
9836,5.29215
9837,5.78198
9838,5.72277
9841,4.72302
9845,5.83604
9856,6.18373
9858,5.78198
9862,4.54437
9876,5.93623
9891,5.29215
9898,5.29215
9906,5.72277
9907,5.40542
9910,5.15354
9911,4.97484
9916,5.42579
9927,5.97468
9934,6.8761
9939,4.29265
9941,4.54437
9950,5.41568
9951,6.08795
9961,6.01477
9966,5.61445
9967,5.72277
9977,5.65731
9986,5.65731
9987,6.72272
9991,6.58407
9993,5.29215
9994,5.97468
10001,5.72277
10003,5.72277
10009,5.9046
10011,6.72272
10013,6.15341
10014,5.83604
10017,5.35136
10024,6.40533
10033,4.15416
10034,5.29215
10036,4.72302
10040,5.40542
10049,5.72277
10050,4.97484
10054,5.46463
10057,6.26669
10058,4.29265
10059,6.40533
10060,5.40542
10066,5.71652
10070,4.97484
10071,7.58406
10074,6.18373
10076,6.40533
10082,5.50118
10086,5.97468
10090,5.72277
10091,5.83604
10097,6.29205
10100,5.83604
10105,5.2267
10106,5.88577
10116,4.72302
10119,6.40533
10121,5.35136
10134,5.15354
10136,5.40542
10147,5.72277
10149,5.72277
10152,5.29215
10153,5.72277
10157,3.86259
10166,4.97484
10170,4.72302
10175,5.29215
10181,4.29265
10191,5.93181
10196,6.58407
10197,6.15341
10205,4.88596
10207,5.67768
10213,6.40533
10214,5.47397
10216,5.78198
10222,5.2668
10227,6.29205
10231,4.72302
10241,4.97484
10244,5.58414
10248,5.29215
10250,5.70385
10253,6.05244
10256,5.78198
10260,5.88577
10261,6.21263
10263,5.72277
10265,4.29265
10277,5.29215
10279,5.29215
10284,5.72277
10286,6.40533
10287,6.33987
10295,6.08795
10307,5.45514
10311,5.72277
10328,3.86259
10339,5.72277
10340,5.15354
10341,6.51861
10352,4.72302
10357,5.50118
10359,4.72302
10363,6.26669
10367,5.32835
10370,4.97484
10371,3.86259
10373,5.65731
10375,6.836
10376,4.8616
10377,5.65731
10385,5.72277
10386,5.65731
10387,5.15354
10389,5.65731
10393,4.29265
10401,5.15354
10403,5.29215
10423,5.29215
10426,5.29215
10428,6.08795
10433,4.72302
10439,6.15341
10441,6.58407
10442,5.45514
10449,4.8616
10452,5.65731
10457,5.72277
10458,5.65731
10461,4.8616
10462,5.36256
10465,4.72302
10468,5.83604
10474,3.86259
10485,6.15341
10488,5.88577
10490,5.65731
10491,4.72302
10492,5.90922
10495,5.15354
10497,5.50118
10504,6.18373
10505,5.72277
10509,5.15354
10511,4.72302
10512,5.40542
10513,5.2267
10516,5.72277
10527,6.21263
10531,6.89522
10535,6.29205
10536,5.72277
10554,4.72302
10558,5.29215
10571,5.58414
10574,6.09822
10576,6.15341
10579,6.15341
10600,4.97484
10617,6.24025
10621,5.97468
10626,5.50118
10628,5.72277
10634,5.40542
10635,6.10498
10640,6.40533
10641,5.29215
10669,5.29215
10673,3.86259
10674,5.88577
10680,6.47389
10681,5.40542
10686,6.31642
10689,5.15354
10694,4.54437
10697,5.29215
10704,4.22726
10705,5.29215
10707,6.64329
10708,5.2267
10710,3.97567
10715,7.08793
10720,6.15341
10723,6.63189
10729,4.72302
10731,5.88577
10742,3.97567
10746,4.29265
10747,4.40583
10748,5.72277
10754,4.29265
10756,6.12155
10757,6.15341
10760,6.74709
10761,4.72302
10770,5.88577
10772,4.8616
10775,6.94842
10776,4.72302
10782,5.72277
10788,4.72302
10792,4.72302
10804,5.72277
10808,5.15354
10815,5.83604
10819,6.56834
10820,6.50111
10825,5.10511
10826,6.56033
10830,5.88577
10831,4.83625
10840,3.97567
10841,5.52725
10844,5.35136
10859,5.6218
10874,6.04509
10876,4.62209
10883,5.83604
10889,5.29215
10897,6.8761
10900,6.15341
10902,6.29205
10903,5.58414
10905,5.50118
10907,4.72302
10908,4.29265
10911,6.15341
10915,5.58414
10925,4.97484
10927,4.88596
10932,6.40533
10933,5.29215
10944,5.50118
10951,5.8096
10957,5.65731
10960,5.78198
10981,5.90922
10985,5.58414
10989,5.93181
11009,6.42571
11016,5.58414
11028,5.40542
11030,5.83604
11037,4.97484
11040,5.72277
11047,5.50118
11048,6.46455
11049,5.93181
11050,5.40542
11052,5.50118
11055,5.72895
11058,5.29215
11063,6.42571
11065,5.93181
11071,5.72277
11072,5.15354
11076,5.97468
11082,6.78194
11085,5.15354
11088,4.15416
11089,5.72277
11095,6.01477
11096,4.29265
11101,4.97484
11102,5.29215
11104,4.9094
11105,4.54437
11109,5.15354
11118,3.86259
11127,6.05244
11147,5.59185
11150,5.72277
11156,4.72302
11157,5.29215
11161,5.72277
11172,5.58414
11182,5.72277
11187,5.72277
11200,5.90922
11218,4.72302
11219,4.29265
11223,4.72302
11224,5.50118
11229,4.8616
11231,5.40542
11256,4.54437
11259,6.21263
11260,5.72277
11278,5.6909
11290,6.65726
11291,4.8616
11305,5.29215
11321,4.54437
11327,4.69116
11335,6.58407
11337,5.35136
11354,6.53564
11361,5.29215
11363,6.72272
11370,5.65731
11378,5.93181
11386,4.29265
11389,6.64329
11397,4.93199
11402,5.72277
11406,4.0713
11410,5.08809
11411,5.97468
11415,6.26669
11423,5.93181
11429,5.29215
11442,6.12155
11443,6.42571
11444,4.29265
11450,5.93181
11451,6.12155
11461,6.01477
11462,5.07059
11465,5.88577
11466,4.97484
11480,5.72277
11495,5.6218
11497,4.40583
11501,5.97468
11512,5.93181
11518,6.08795
11519,3.86259
11520,6.18373
11523,5.72277
11524,5.72277
11527,6.01477
11528,5.50118
11530,5.40542
11534,6.31642
11535,3.86259
11537,5.72277
11539,6.29205
11542,4.72302
11547,5.42579
11556,5.72277
11557,5.72277
11564,5.78198
11573,4.72302
11577,5.40542
11582,5.29215
11583,6.40533
11592,5.58414
11597,4.72302
11607,6.15341
11610,6.46077
11616,6.26669
11618,6.44543
11625,5.7876
11642,4.29265
11646,5.6909
11649,4.97484
11657,6.72272
11659,5.98291
11663,4.72302
11673,5.58414
11676,4.29265
11683,6.64329
11684,5.65731
11686,5.65731
11689,5.29215
11691,5.56039
11692,4.97484
11699,6.10498
11707,4.8616
11712,5.97468
11713,6.15341
11730,5.97468
11731,6.01477
11743,5.40542
11764,6.15341
11769,5.45514
11770,4.97484
11771,5.72277
11775,5.96213
11779,5.72277
11781,5.36256
11783,5.6909
11784,4.97484
11785,4.29265
11787,5.50118
11790,5.60701
11793,5.50118
11804,5.29215
11807,3.86259
11811,6.4831
11814,6.08795
11815,6.89522
11831,5.6909
11840,6.68427
11848,5.29215
11849,6.29205
11855,6.75892
11862,5.97468
11868,5.15354
11880,5.58414
11881,6.29205
11894,6.44543
11898,5.40542
11901,4.72302
11902,5.29215
11910,6.15341
11913,3.86259
11915,5.29215
11921,6.55221
11926,6.24025
11929,5.35136
11930,6.15341
11936,5.40542
11938,4.9094
11942,5.72277
11943,7.95784
11945,6.40533
11952,4.29265
11953,5.15354
11955,6.31642
11959,4.97484
11961,5.40542
11968,5.15354
11972,4.72302
11973,6.10498
11977,6.74709
11983,5.2267
11985,4.29265
11987,5.50118
12002,4.54437
12006,5.40542
12008,7.15339
12018,4.58445
12022,6.40533
12023,5.01493
12026,4.29265
12035,6.15341
12036,5.97468
12037,6.71017
12038,6.40533
12039,5.72277
12047,5.15354
12055,5.29215
12058,4.72302
12066,5.29215
12068,6.15341
12073,6.44543
12077,4.54437
12080,5.58414
12085,4.8616
12095,4.97484
12096,6.29205
12110,5.72277
12112,4.72302
12117,6.4831
12118,5.72277
12119,6.08795
12124,4.29265
12131,6.15341
12132,4.97484
12134,4.0713
12135,5.65731
12138,6.56033
12139,6.55221
12140,6.31642
12143,6.40533
12148,6.15341
12152,4.54437
12154,4.72302
12167,5.54404
12170,5.71652
12171,5.88577
12176,5.83604
12189,6.58407
12194,6.58407
12195,3.86259
12200,5.65731
12208,6.58407
12210,5.82031
12216,6.84627
12218,6.15341
12224,5.58414
12225,3.86259
12226,5.58414
12235,5.72277
12238,6.40533
12247,5.97468
12250,5.50118
12256,6.26669
12261,5.29215
12262,4.72302
12263,5.99505
12264,4.29265
12266,4.97484
12273,6.31642
12284,5.65731
12285,5.88577
12287,4.54437
12304,6.08795
12316,6.51861
12323,5.07059
12325,5.07059
12327,4.54437
12330,5.64335
12342,6.36247
12346,4.72302
12350,6.15341
12367,4.72302
12375,5.88577
12381,5.6909
12382,5.35136
12383,6.46643
12384,5.72277
12389,5.88577
12397,6.18373
12400,5.58414
12401,4.93199
12405,4.72302
12410,5.58414
12413,3.86259
12417,5.78198
12420,5.58414
12425,6.46455
12429,6.26669
12430,5.89994
12432,5.40542
12434,5.07059
12437,5.29215
12438,5.50118
12442,5.97468
12444,5.79318
12446,5.78198
12447,5.97468
12456,5.35136
12460,6.72272
12467,4.29265
12477,5.29215
12478,5.2267
12479,5.83604
12481,6.28956
12483,3.97567
12485,6.24025
12489,5.15354
12492,4.29265
12493,6.31642
12494,4.97484
12505,4.97484
12507,6.26669
12508,6.15341
12509,5.35136
12510,6.94928
12511,6.24025
12527,5.78198
12531,5.07059
12532,5.65731
12536,6.40533
12541,6.44543
12547,5.54404
12549,5.45514
12550,5.29215
12554,4.29265
12557,4.0713
12561,4.97484
12565,5.97468
12592,6.64329
12593,5.2267
12596,5.35136
12606,6.53564
12608,5.72277
12610,6.21263
12614,6.40533
12616,5.88577
12629,5.58414
12631,5.65731
12633,6.29205
12646,5.15354
12648,6.58407
12657,4.83625
12658,3.86259
12661,6.15341
12674,5.29215
12683,6.51861
12685,5.15354
12692,5.97468
12698,5.95361
12699,5.15354
12706,3.86259
12712,5.58414
12718,6.44543
12721,6.59942
12728,3.97567
12732,6.24025
12733,5.65731
12739,5.72277
12745,5.93181
12746,5.65731
12748,5.65731
12756,3.97567
12762,4.29265
12763,6.55384
12764,4.29265
12765,6.08795
12767,5.90922
12778,5.40542
12783,6.08795
12784,5.58414
12786,6.15341
12787,5.72277
12789,4.88596
12792,7.44542
12803,6.73502
12804,4.54437
12805,6.40533
12810,4.54437
12811,6.27185
12812,5.68433
12814,5.83604
12816,4.29265
12817,6.65726
12826,3.86259
12827,5.93181
12833,4.29265
12839,6.78194
12842,4.29265
12843,5.97468
12844,5.15354
12845,6.15341
12847,4.75332
12853,4.97484
12855,4.97484
12860,5.65731
12863,6.65031
12865,6.54398
12866,6.40533
12875,5.29215
12882,4.54437
12884,6.08795
12891,3.86259
12892,4.97484
12898,4.88596
12903,5.83604
12919,6.05244
12920,6.21263
12932,3.86259
12934,5.72277
12936,6.18373
12947,3.86259
12950,4.72302
12955,5.78198
12958,6.58407
12959,5.88577
12965,5.72277
12967,4.29265
12989,4.72302
12990,5.2267
12993,5.29215
12994,6.15341
12996,5.29215
12998,5.29215
13004,4.97484
13008,6.18373
13012,4.8616
13013,5.8096
13033,5.83604
13034,5.50118
13039,5.29215
13041,6.15341
13046,5.29215
13054,6.12155
13060,6.67763
13061,5.83604
13063,4.97484
13065,6.29205
13067,5.2267
13069,4.78221
13071,5.29215
13074,5.40542
13077,5.72277
13078,4.97484
13080,6.21263
13083,3.86259
13097,4.95379
13100,5.58414
13102,5.29215
13105,6.78194
13106,5.72277
13107,5.83604
13108,6.40533
13118,5.40542
13119,5.29215
13120,4.29265
13123,6.58407
13130,6.68427
13134,5.72277
13138,5.15354
13141,5.97468
13143,5.78198
13148,4.97484
13152,3.86259
13153,6.40533
13156,5.97468
13157,5.89053
13161,6.37346
13167,5.55227
13168,6.58407
13170,6.07045
13173,4.29265
13177,5.65731
13184,6.4831
13187,5.72277
13193,5.78198
13194,5.88097
13198,5.15354
13201,5.51868
13206,5.97468
13208,6.08795
13216,6.24025
13221,5.58414
13223,5.50118
13225,5.15354
13226,5.88577
13239,4.29265
13244,5.56039
13250,5.18385
13253,6.24025
13254,6.29205
13259,5.15354
13261,5.40542
13262,6.09822
13267,6.15341
13271,5.65731
13280,6.08795
13281,6.01477
13286,5.29215
13300,4.97484
13303,5.45514
13307,5.78198
13308,6.31642
13311,3.86259
13321,5.21274
13322,4.97484
13324,6.40533
13325,5.41568
13328,6.36247
13343,3.86259
13351,5.40542
13352,5.15354
13366,5.58414
13369,4.72302
13374,6.18373
13382,6.67226
13394,5.2267
13403,6.21263
13406,4.54437
13411,6.26669
13413,5.69741
13418,6.50111
13420,6.07751
13424,4.97484
13426,4.72302
13427,6.40533
13428,6.40533
13440,5.72277
13444,4.8616
13447,5.83604
13448,5.54404
13456,6.21263
13460,4.83625
13466,3.86259
13475,3.86259
13476,6.73502
13494,4.72302
13498,5.99904
13505,5.97468
13507,5.15354
13510,5.88577
13513,5.6909
13515,5.38436
13524,5.48317
13552,5.16888
13561,5.88577
13564,6.43565
13573,4.8616
13585,5.97468
13594,6.01477
13599,5.72277
13603,6.05244
13606,4.97484
13609,5.88577
13615,5.29215
13622,5.65731
13625,5.97468
13629,5.99505
13632,5.72277
13633,5.43573
13638,5.29215
13642,6.05244
13644,4.97484
13645,6.15341
13654,6.53731
13655,5.58414
13663,5.29215
13666,5.78198
13669,5.72277
13670,5.88577
13674,6.15341
13676,6.13768
13679,5.72277
13680,5.72277
13683,5.97468
13686,5.40542
13697,6.10498
13701,4.45552
13706,5.88577
13711,5.43573
13719,4.72302
13722,5.72277
13735,5.72277
13745,4.72302
13752,5.29215
13759,6.18373
13761,6.42571
13768,5.40542
13773,5.72277
13777,3.86259
13791,5.65731
13796,6.15341
13798,3.97567
13799,5.65037
13803,5.78198
13806,4.72302
13824,6.12155
13826,5.08809
13827,6.15341
13833,4.72302
13848,4.54437
13850,5.50118
13852,6.40533
13853,7.01474
13854,6.51861
13856,4.97484
13873,5.72277
13874,5.97468
13876,5.88577
13891,6.4831
13898,5.58414
13899,5.97468
13905,5.29215
13907,5.72277
13909,5.56841
13919,3.86259
13927,5.29215
13928,7.15339
13930,5.29215
13938,6.05244
13939,4.8616
13941,4.72302
13947,5.72277
13949,5.65731
13952,3.86259
13965,5.93181
13968,5.72277
13971,4.29265
13972,4.72302
13974,5.74113
13976,5.15354
13977,5.88577
13978,6.15341
13981,4.97484
13989,4.72302
13992,5.83604
13996,3.86259
13999,5.29215
14002,6.74709
14003,5.58414
14005,6.58407
14014,5.12168
14015,6.40533
14017,4.97484
14020,6.21263
14022,4.29265
14029,6.05244
14034,6.31642
14040,6.05244
14045,6.29205
14057,5.72277
14071,6.72272
14077,5.83604
14080,5.15354
14087,5.29215
14088,5.92287
14095,5.29215
14112,5.78198
14113,5.44551
14114,7.09411
14118,4.22726
14120,5.15354
14123,4.54437
14124,4.97484
14130,5.65731
14131,6.58407
14133,6.15341
14135,5.50118
14140,4.29265
14142,6.18373
14150,5.65731
14154,5.60701
14157,6.18373
14162,5.39497
14169,5.88577
14186,4.8616
14193,5.72277
14194,6.15341
14203,5.6218
14206,4.72302
14218,6.836
14221,4.72302
14229,6.26669
14232,5.46463
14233,6.8761
14235,5.29215
14239,6.40533
14243,6.31642
14246,3.86259
14251,3.86259
14254,5.83604
14256,5.8412
14273,5.29215
14274,5.93181
14279,5.72277
14283,6.12155
14290,5.65731
14323,6.15341
14325,6.46455
14329,6.38427
14333,5.15354
14334,5.35136
14335,4.72302
14343,6.58563
14347,6.38427
14351,6.15341
14352,6.64329
14353,5.58414
14354,6.24025
14360,5.40542
14363,6.21263
14364,5.07059
14372,4.54437
14374,5.29215
14379,6.45123
14389,5.30446
14394,5.58414
14396,5.29215
14408,6.15341
14409,6.01477
14410,5.35136
14411,6.08795
14417,6.15341
14423,5.72277
14431,4.97484
14432,6.18373
14434,5.08809
14437,5.15354
14441,5.8614
14452,6.24025
14457,5.72895
14463,5.40542
14464,5.29215
14471,5.72277
14484,6.33987
14485,5.40542
14491,6.58407
14493,4.72302
14497,6.40533
14505,5.15354
14509,5.78198
14515,6.53564
14519,6.40946
14521,6.65171
14535,4.29265
14536,5.78198
14537,6.08795
14541,5.81498
14543,3.86259
14547,5.15354
14553,5.58414
14557,5.78198
14560,5.71652
14571,5.33996
14577,4.72302
14578,4.40583
14579,5.15354
14580,4.72302
14582,3.86259
14583,5.15354
14586,5.16888
14594,5.6218
14601,5.15354
14602,6.24025
14604,5.21274
14613,4.62209
14616,5.93181
14625,6.03389
14642,6.78194
14649,5.7648
14651,4.54437
14666,6.2641
14667,5.83084
14671,6.59179
14673,6.56834
14675,5.29215
14677,4.54437
14678,4.8616
14680,6.21263
14687,6.46455
14690,5.75308
14693,5.72277
14694,4.97484
14699,5.50118
14702,6.40533
14703,5.40542
14718,3.86259
14720,5.97468
14723,6.21263
14735,6.37781
14738,4.72302
14744,5.29215
14748,6.64329
14754,6.37997
14756,6.01477
14760,6.47575
14765,6.29205
14766,5.72277
14769,5.40542
14770,5.93181
14771,6.58407
14772,6.65726
14774,4.29265
14777,6.26669
14778,6.01477
14781,4.29265
14789,4.97484
14790,6.05244
14793,5.72277
14796,5.97468
14797,4.54437
14806,6.50111
14808,4.97484
14809,5.83604
14816,4.65759
14824,5.83604
14827,4.97484
14828,5.58414
14830,6.21263
14838,5.72277
14840,4.29265
14851,4.97484
14853,5.83604
14854,5.83604
14856,6.99901
14871,6.40533
14879,5.07059
14880,5.15354
14898,5.55227
14901,7.4049
14907,5.75308
14912,4.97484
14920,4.8616
14925,5.29215
14927,5.58414
14931,3.86259
14941,5.45514
14944,6.51861
14947,5.45514
14953,6.05244
14955,4.97484
14957,4.97484
14965,5.71652
14966,5.58414
14967,5.88577
14973,5.13781
14974,4.97484
14975,4.72302
14978,5.78198
14979,5.7987
14987,4.54437
14997,6.35127
14998,6.33987
15003,5.40542
15005,6.24025
15007,5.07059
15015,6.73502
15018,5.29215
15025,6.15341
15026,5.40542
15027,3.97567
15029,5.15354
15034,4.97484
15037,4.54437
15049,5.6909
15062,5.12168
15066,5.72277
15070,5.97468
15072,6.4156
15073,6.20696
15076,5.71022
15083,4.72302
15085,4.72302
15090,5.78198
15092,5.65731
15093,6.25361
15096,6.15341
15106,4.29265
15109,5.72277
15110,5.58414
15122,5.78198
15124,5.29215
15128,6.25361
15129,6.81494
15130,5.58414
15133,5.29215
15137,5.58414
15138,5.40542
15144,4.40583
15145,6.40326
15146,5.40542
15150,5.72277
15156,5.72277
15160,5.15354
15164,4.97484
15166,6.08795
15170,5.48317
15171,4.72302
15172,5.72277
15173,5.50118
15175,5.29215
15191,5.72277
15199,6.15341
15200,6.12155
15201,5.72277
15208,5.83604
15214,5.50118
15219,6.05244
15230,5.01493
15232,5.08809
15234,6.21263
15243,5.97468
15245,5.29215
15247,5.40542
15251,5.15354
15254,5.72277
15257,5.65731
15260,5.65731
15263,5.29215
15273,5.8096
15275,5.83604
15276,4.72302
15284,5.29215
15289,5.72277
15293,5.97468
15296,5.72277
15297,6.40533
15302,6.15341
15307,5.83604
15310,6.15341
15323,5.58414
15326,6.21263
15331,5.83604
15332,4.72302
15351,5.40542
15358,6.31642
15360,5.29215
15363,5.65731
15366,6.78194
15368,5.61445
15370,4.29265
15374,4.29265
15377,5.72277
15379,6.15341
15383,5.88577
15387,6.836
15390,4.54437
15393,5.93181
15399,6.08795
15400,5.72277
15401,5.58414
15405,5.29215
15408,4.97484
15426,6.05244
15434,4.29265
15441,5.15354
15442,3.86259
15445,5.72277
15446,5.64335
15457,4.29265
15461,3.86259
15483,3.86259
15485,5.88577
15494,5.29215
15496,4.8616
15498,4.95379
15502,5.72277
15509,6.15341
15510,6.68427
15514,5.29215
15516,5.40542
15517,6.36024
15519,4.97484
15528,5.72277
15530,6.36247
15536,5.29215
15538,5.29215
15539,4.72302
15540,6.33987
15547,5.15354
15552,4.97484
15555,4.72302
15560,5.72277
15567,5.85641
15579,5.29215
15590,3.86259
15592,6.25096
15599,5.44551
15606,5.18385
15612,5.93181
15613,6.15341
15620,5.72277
15621,5.29215
15627,5.88577
15637,6.33987
15645,6.24025
15660,5.40542
15664,6.71017
15665,4.88596
15666,5.40542
15677,6.01477
15686,3.86259
15688,6.62901
15690,4.72302
15692,3.97567
15693,6.18373
15694,6.05244
15699,5.29215
15706,5.65731
15717,5.83604
15719,5.89994
15720,5.29215
15727,5.72277
15735,5.97468
15742,5.72277
15744,5.58414
15747,6.64329
15751,5.29215
15754,6.18373
15758,5.72277
15763,4.97484
15764,6.15341
15765,5.83604
15770,5.78198
15776,6.51861
15796,5.86635
15797,4.29265
15799,5.29215
15800,5.90922
15804,5.83604
15811,5.72277
15815,5.72277
15816,4.29265
15822,5.50118
15824,6.40533
15829,5.65731
15830,6.31642
15831,5.29215
15836,5.93181
15837,5.65731
15843,5.29215
15855,6.64329
15856,6.54563
15859,4.72302
15867,6.15341
15869,5.29215
15870,5.72277
15871,6.15341
15872,5.97468
15879,5.94063
15880,5.72277
15881,4.97484
15884,4.29265
15885,3.86259
15886,6.72272
15887,3.86259
15893,5.78198
15898,5.35136
15900,6.58407
15906,5.72277
